title = "surface data"
 variables = "x/c"
"Re<greek>q</greek>"
"frequency"
"wave length"
"N<sub>factor</sub>"
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave 22000.0hz"
   0.95679E-01   0.11865E+04   0.16305E+05   0.11717E+18   0.93685E+00
   0.98781E-01   0.12056E+04   0.16305E+05   0.11884E+18   0.83962E+00
   0.10195E+00   0.12257E+04   0.16305E+05   0.12061E+18   0.74359E+00
   0.10520E+00   0.12469E+04   0.16305E+05   0.12251E+18   0.64971E+00
   0.10851E+00   0.12691E+04   0.16305E+05   0.12450E+18   0.55843E+00
   0.11189E+00   0.12925E+04   0.16305E+05   0.12662E+18   0.46999E+00
   0.11535E+00   0.13168E+04   0.16305E+05   0.12885E+18   0.38435E+00
   0.11888E+00   0.13419E+04   0.16305E+05   0.13115E+18   0.30055E+00
   0.12249E+00   0.13677E+04   0.16305E+05   0.13354E+18   0.21680E+00
   0.12617E+00   0.13941E+04   0.16305E+05   0.13600E+18   0.13080E+00
   0.12992E+00   0.14213E+04   0.16305E+05   0.13854E+18   0.39901E-01
   0.13375E+00   0.14492E+04   0.16305E+05   0.14116E+18   0.00000E+00
   0.13767E+00   0.14774E+04   0.16305E+05   0.14382E+18   0.00000E+00
   0.14165E+00   0.15048E+04   0.16305E+05   0.14640E+18   0.00000E+00
   0.14572E+00   0.15313E+04   0.16305E+05   0.14889E+18   0.00000E+00
   0.14987E+00   0.15561E+04   0.16305E+05   0.15120E+18   0.00000E+00
   0.15410E+00   0.15801E+04   0.16305E+05   0.15343E+18   0.00000E+00
   0.15841E+00   0.16037E+04   0.16305E+05   0.15561E+18   0.00000E+00
   0.16280E+00   0.16284E+04   0.16305E+05   0.15789E+18   0.00000E+00
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave 14756.0hz"
   0.56769E-01   0.86474E+03   0.14756E+05   0.86124E+17   0.00000E+00
   0.58946E-01   0.90045E+03   0.14756E+05   0.89684E+17   0.48135E-01
   0.61181E-01   0.93846E+03   0.14756E+05   0.93506E+17   0.36635E-01
   0.63474E-01   0.98061E+03   0.14756E+05   0.97812E+17   0.91766E-01
   0.65824E-01   0.10217E+04   0.14756E+05   0.10208E+18   0.21200E+00
   0.68233E-01   0.10574E+04   0.14756E+05   0.10579E+18   0.38161E+00
   0.70699E-01   0.10852E+04   0.14756E+05   0.10870E+18   0.57582E+00
   0.73225E-01   0.11013E+04   0.14756E+05   0.11035E+18   0.76450E+00
   0.75811E-01   0.11102E+04   0.14756E+05   0.11116E+18   0.92006E+00
   0.78458E-01   0.11161E+04   0.14756E+05   0.11160E+18   0.10273E+01
   0.81167E-01   0.11209E+04   0.14756E+05   0.11187E+18   0.10813E+01
   0.83939E-01   0.11285E+04   0.14756E+05   0.11238E+18   0.10861E+01
   0.86775E-01   0.11392E+04   0.14756E+05   0.11319E+18   0.10530E+01
   0.89676E-01   0.11528E+04   0.14756E+05   0.11429E+18   0.99566E+00
   0.92644E-01   0.11688E+04   0.14756E+05   0.11565E+18   0.92640E+00
   0.95679E-01   0.11865E+04   0.14756E+05   0.11717E+18   0.85378E+00
   0.98781E-01   0.12056E+04   0.14756E+05   0.11884E+18   0.78270E+00
   0.10195E+00   0.12257E+04   0.14756E+05   0.12061E+18   0.71569E+00
   0.10520E+00   0.12469E+04   0.14756E+05   0.12251E+18   0.65418E+00
   0.10851E+00   0.12691E+04   0.14756E+05   0.12450E+18   0.59913E+00
   0.11189E+00   0.12925E+04   0.14756E+05   0.12662E+18   0.55133E+00
   0.11535E+00   0.13168E+04   0.14756E+05   0.12885E+18   0.51134E+00
   0.11888E+00   0.13419E+04   0.14756E+05   0.13115E+18   0.47889E+00
   0.12249E+00   0.13677E+04   0.14756E+05   0.13354E+18   0.45302E+00
   0.12617E+00   0.13941E+04   0.14756E+05   0.13600E+18   0.43233E+00
   0.12992E+00   0.14213E+04   0.14756E+05   0.13854E+18   0.41520E+00
   0.13375E+00   0.14492E+04   0.14756E+05   0.14116E+18   0.40015E+00
   0.13767E+00   0.14774E+04   0.14756E+05   0.14382E+18   0.38488E+00
   0.14165E+00   0.15048E+04   0.14756E+05   0.14640E+18   0.36497E+00
   0.14572E+00   0.15313E+04   0.14756E+05   0.14889E+18   0.33402E+00
   0.14987E+00   0.15561E+04   0.14756E+05   0.15120E+18   0.28433E+00
   0.15410E+00   0.15801E+04   0.14756E+05   0.15343E+18   0.20843E+00
   0.15841E+00   0.16037E+04   0.14756E+05   0.15561E+18   0.10083E+00
   0.16280E+00   0.16284E+04   0.14756E+05   0.15789E+18   0.00000E+00
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave 13353.8hz"
   0.56769E-01   0.86474E+03   0.13354E+05   0.86124E+17   0.00000E+00
   0.58946E-01   0.90045E+03   0.13354E+05   0.89684E+17   0.51107E-01
   0.61181E-01   0.93846E+03   0.13354E+05   0.93506E+17   0.41768E-01
   0.63474E-01   0.98061E+03   0.13354E+05   0.97812E+17   0.66464E-01
   0.65824E-01   0.10217E+04   0.13354E+05   0.10208E+18   0.15646E+00
   0.68233E-01   0.10574E+04   0.13354E+05   0.10579E+18   0.29729E+00
   0.70699E-01   0.10852E+04   0.13354E+05   0.10870E+18   0.46535E+00
   0.73225E-01   0.11013E+04   0.13354E+05   0.11035E+18   0.63148E+00
   0.75811E-01   0.11102E+04   0.13354E+05   0.11116E+18   0.76885E+00
   0.78458E-01   0.11161E+04   0.13354E+05   0.11160E+18   0.86272E+00
   0.81167E-01   0.11209E+04   0.13354E+05   0.11187E+18   0.90828E+00
   0.83939E-01   0.11285E+04   0.13354E+05   0.11238E+18   0.90914E+00
   0.86775E-01   0.11392E+04   0.13354E+05   0.11319E+18   0.87592E+00
   0.89676E-01   0.11528E+04   0.13354E+05   0.11429E+18   0.82126E+00
   0.92644E-01   0.11688E+04   0.13354E+05   0.11565E+18   0.75662E+00
   0.95679E-01   0.11865E+04   0.13354E+05   0.11717E+18   0.69023E+00
   0.98781E-01   0.12056E+04   0.13354E+05   0.11884E+18   0.62698E+00
   0.10195E+00   0.12257E+04   0.13354E+05   0.12061E+18   0.56964E+00
   0.10520E+00   0.12469E+04   0.13354E+05   0.12251E+18   0.51993E+00
   0.10851E+00   0.12691E+04   0.13354E+05   0.12450E+18   0.47916E+00
   0.11189E+00   0.12925E+04   0.13354E+05   0.12662E+18   0.44849E+00
   0.11535E+00   0.13168E+04   0.13354E+05   0.12885E+18   0.42888E+00
   0.11888E+00   0.13419E+04   0.13354E+05   0.13115E+18   0.42049E+00
   0.12249E+00   0.13677E+04   0.13354E+05   0.13354E+18   0.42290E+00
   0.12617E+00   0.13941E+04   0.13354E+05   0.13600E+18   0.43528E+00
   0.12992E+00   0.14213E+04   0.13354E+05   0.13854E+18   0.45666E+00
